TIMESTAMP,STATION,RELHUM2MAVG,VPDEFAVG,PRECIP,SRAVG,VWC10CM,WSPD2MAVG,TEMP2MMIN,TEMP2MMAX,SOILTMP10AVG
2023-01-05 00:00:00,Manhattan,63.97,0.27,0.0,115.4,0.37862,9.04,26.73,44.1,36.16
2023-01-06 00:00:00,Manhattan,64.49,0.25,0.0,113.63,0.37261,7.0,25.18,43.59,35.77
2023-01-07 00:00:00,Manhattan,67.1,0.28,0.0,93.83,0.37149,3.53,20.46,49.57,35.35
2023-01-08 00:00:00,Manhattan,68.46,0.2,0.0,28.94,0.37244,5.01,23.36,36.9,35.56
2023-01-09 00:00:00,Manhattan,75.48,0.2,0.0,116.18,0.37107,2.04,17.92,49.75,35.27
2023-01-10 00:00:00,Manhattan,57.04,0.48,0.0,181.29,0.37101,5.28,34.92,53.92,36.2
2023-01-11 00:00:00,Manhattan,67.18,0.34,0.0,88.18,0.37083,2.13,24.76,57.0,36.32
2023-01-12 00:00:00,Manhattan,74.8,0.22,0.0,56.95,0.37067,5.7,27.12,46.65,36.48
2023-01-13 00:00:00,Manhattan,81.58,0.1,0.25,52.06,0.37004,11.9,21.25,32.67,36.4
2023-01-14 00:00:00,Manhattan,81.31,0.09,0.0,98.62,0.36842,3.27,20.39,33.3,35.57
2023-01-15 00:00:00,Manhattan,64.02,0.35,0.0,86.04,0.36778,5.57,20.43,52.7,35.42
2023-01-16 00:00:00,Manhattan,59.7,0.48,0.0,68.81,0.36899,9.01,37.67,57.38,36.62
2023-01-17 00:00:00,Manhattan,66.87,0.4,0.0,108.82,0.37135,9.26,33.62,56.61,38.56
2023-01-18 00:00:00,Manhattan,86.66,0.1,0.0,50.95,0.36975,3.24,25.47,42.48,37.67
2023-01-19 00:00:00,Manhattan,92.64,0.05,24.38,11.94,0.3991,5.84,32.31,37.99,37.3
2023-01-20 00:00:00,Manhattan,83.28,0.1,0.51,80.94,0.40142,10.4,27.16,35.04,37.09
2023-01-21 00:00:00,Manhattan,81.55,0.14,0.0,126.45,0.38412,1.81,21.94,46.74,36.31
2023-01-22 00:00:00,Manhattan,96.8,0.02,3.05,21.45,0.38179,1.97,26.91,32.81,35.89
2023-01-23 00:00:00,Manhattan,91.7,0.04,4.06,91.64,0.39042,4.05,20.86,32.83,36.06
2023-01-24 00:00:00,Manhattan,83.91,0.1,0.25,127.05,0.38566,3.87,16.32,41.23,35.16
2023-01-25 00:00:00,Manhattan,85.67,0.09,0.0,52.56,0.38183,2.39,20.86,36.46,34.87
2023-01-26 00:00:00,Manhattan,78.41,0.11,0.0,55.65,0.38053,9.71,18.75,33.24,34.92
2023-01-27 00:00:00,Manhattan,73.93,0.13,0.0,59.85,0.37853,4.5,18.28,33.73,34.65
2023-01-28 00:00:00,Manhattan,62.13,0.32,0.0,136.94,0.37686,6.64,31.62,46.98,34.69
2023-01-29 00:00:00,Manhattan,74.3,0.18,0.0,117.97,0.37686,8.16,14.54,46.67,35.42
2023-01-30 00:00:00,Manhattan,58.8,0.11,0.0,107.68,0.37528,12.64,8.42,16.23,34.85
2023-01-31 00:00:00,Manhattan,55.12,0.13,0.0,112.13,0.37288,8.3,9.88,18.7,34.32
2023-02-01 00:00:00,Manhattan,56.76,0.15,0.0,142.93,0.36868,2.77,5.74,27.55,34.09
2023-02-02 00:00:00,Manhattan,51.81,0.29,0.0,131.71,0.35837,4.54,7.29,40.73,33.94
2023-02-03 00:00:00,Manhattan,56.47,0.25,0.0,149.47,0.35372,8.01,13.32,43.83,33.91
2023-02-04 00:00:00,Manhattan,46.3,0.3,0.0,151.91,0.35023,5.41,7.48,42.37,33.89
2023-02-05 00:00:00,Manhattan,54.6,0.48,0.0,114.45,0.35775,8.9,34.63,54.79,33.94
2023-02-06 00:00:00,Manhattan,58.59,0.48,0.0,137.94,0.36473,3.13,26.94,60.26,33.99
2023-02-07 00:00:00,Manhattan,60.54,0.52,0.0,138.87,0.3679,8.66,29.66,65.32,34.23
2023-02-08 00:00:00,Manhattan,58.1,0.39,0.0,163.19,0.36898,4.59,25.79,51.44,35.26
2023-02-09 00:00:00,Manhattan,66.82,0.26,1.02,83.81,0.36733,2.28,18.39,46.35,35.3
2023-02-10 00:00:00,Manhattan,75.41,0.18,0.51,98.22,0.36818,10.45,28.44,44.17,36.0
2023-02-11 00:00:00,Manhattan,47.49,0.32,0.0,170.9,0.3675,6.04,19.99,42.4,35.83
2023-02-12 00:00:00,Manhattan,45.19,0.48,0.0,170.83,0.36579,3.91,13.03,53.15,35.31
2023-02-13 00:00:00,Manhattan,44.72,0.59,0.0,141.59,0.36594,5.1,26.4,59.4,35.88
2023-02-14 00:00:00,Manhattan,52.73,0.62,0.0,173.5,0.36662,5.3,25.11,62.71,36.77
2023-02-15 00:00:00,Manhattan,74.69,0.3,10.67,69.25,0.37945,9.04,38.1,57.29,38.44
2023-02-16 00:00:00,Manhattan,72.08,0.18,0.0,81.72,0.38331,11.7,23.72,40.96,38.08
2023-02-17 00:00:00,Manhattan,78.28,0.09,0.25,73.43,0.37807,9.82,18.14,29.05,36.32
2023-02-18 00:00:00,Manhattan,56.7,0.33,0.51,184.49,0.37481,5.44,14.79,47.25,35.28
2023-02-19 00:00:00,Manhattan,39.57,0.6,0.0,130.59,0.37437,11.1,32.52,55.31,35.73
2023-02-20 00:00:00,Manhattan,52.85,0.5,0.0,171.89,0.3748,3.89,27.68,57.31,36.81
2023-02-21 00:00:00,Manhattan,57.15,0.55,0.0,159.44,0.3747,4.12,25.11,61.56,37.44
2023-02-22 00:00:00,Manhattan,58.4,0.55,0.0,153.83,0.37411,5.41,26.76,61.99,37.81
2023-02-23 00:00:00,Manhattan,70.69,0.29,0.0,83.06,0.37437,9.78,20.57,65.17,38.84
2023-02-24 00:00:00,Manhattan,55.21,0.15,0.0,196.2,0.37107,11.14,7.72,25.25,36.94
2023-02-25 00:00:00,Manhattan,57.88,0.15,0.0,85.7,0.36835,5.23,7.57,26.06,35.53
2023-02-26 00:00:00,Manhattan,56.15,0.36,0.0,182.84,0.36768,3.76,12.22,50.99,35.41
2023-02-27 00:00:00,Manhattan,82.11,0.22,12.7,138.98,0.3687,5.61,23.94,60.08,36.45
2023-02-28 00:00:00,Manhattan,64.77,0.53,1.02,195.23,0.38957,11.34,38.35,64.13,39.73
2023-03-01 00:00:00,Manhattan,66.74,0.42,0.0,192.99,0.38513,4.5,30.06,63.09,39.68
2023-03-02 00:00:00,Manhattan,45.47,0.68,0.0,205.77,0.38335,6.62,32.52,60.03,39.83
2023-03-03 00:00:00,Manhattan,69.44,0.23,0.0,100.77,0.38055,7.07,28.18,43.72,39.09
2023-03-04 00:00:00,Manhattan,54.06,0.56,0.0,195.91,0.3797,4.79,31.69,61.36,39.34
2023-03-05 00:00:00,Manhattan,50.91,0.59,0.76,183.11,0.37946,4.85,37.67,58.95,40.03
2023-03-06 00:00:00,Manhattan,52.12,0.82,0.0,204.33,0.37893,6.69,37.17,71.71,40.69
2023-03-07 00:00:00,Manhattan,67.52,0.35,0.25,189.36,,11.27,36.07,54.66,41.24
2023-03-08 00:00:00,Manhattan,65.66,0.32,0.0,104.6,0.37663,7.43,34.12,48.7,40.66
2023-03-09 00:00:00,Manhattan,93.0,0.07,1.02,32.14,0.37578,5.3,39.99,44.6,40.57
2023-03-10 00:00:00,Manhattan,87.29,0.1,3.3,60.99,0.37531,7.29,34.95,44.78,40.51
2023-03-11 00:00:00,Manhattan,73.5,0.18,0.0,115.78,0.37371,5.32,28.62,40.24,39.8
2023-03-12 00:00:00,Manhattan,88.56,0.08,2.03,35.02,0.3724,6.55,33.51,40.08,39.25
2023-03-13 00:00:00,Manhattan,63.86,0.27,0.0,235.12,0.37198,10.51,26.51,43.38,39.28
2023-03-14 00:00:00,Manhattan,62.28,0.21,0.0,191.99,0.37009,6.06,21.69,37.58,38.54
2023-03-15 00:00:00,Manhattan,56.24,0.45,0.0,233.44,0.36867,6.2,19.47,54.36,38.1
2023-03-16 00:00:00,Manhattan,51.14,0.73,0.0,198.22,0.36921,12.62,39.56,65.98,39.59
2023-03-17 00:00:00,Manhattan,78.02,0.24,7.87,23.41,0.3691,14.36,28.56,56.66,40.33
2023-03-18 00:00:00,Manhattan,60.4,0.29,0.0,198.21,0.36577,11.03,24.76,46.08,38.24
2023-03-19 00:00:00,Manhattan,53.07,0.22,0.0,188.39,0.36458,11.61,17.44,33.21,37.16
2023-03-20 00:00:00,Manhattan,42.31,0.45,0.0,253.81,0.3641,7.43,12.81,48.85,36.5
2023-03-21 00:00:00,Manhattan,34.67,0.85,0.0,219.87,0.36596,13.91,36.55,63.19,37.89
2023-03-22 00:00:00,Manhattan,79.43,0.21,0.0,28.01,0.36742,7.52,43.54,49.75,39.21
2023-03-23 00:00:00,Manhattan,93.27,0.08,0.76,57.93,0.36959,6.17,47.01,54.12,40.45
2023-03-24 00:00:00,Manhattan,69.66,0.29,0.0,129.45,0.37009,8.66,34.92,50.65,40.79
2023-03-25 00:00:00,Manhattan,65.23,0.35,5.08,131.67,0.36872,5.93,34.56,53.62,40.43
2023-03-26 00:00:00,Manhattan,72.05,0.42,1.27,229.83,0.36962,6.06,37.56,61.63,41.44
2023-03-27 00:00:00,Manhattan,79.73,0.15,0.0,73.94,0.36806,8.12,30.9,40.57,40.9
2023-03-28 00:00:00,Manhattan,67.39,0.28,1.02,213.08,0.36629,3.83,25.34,49.5,40.09
2023-03-29 00:00:00,Manhattan,56.11,0.45,0.25,267.21,0.3662,6.15,30.43,53.08,40.73
2023-03-30 00:00:00,Manhattan,47.46,0.69,0.0,255.22,0.36444,5.3,33.37,63.23,41.07
2023-03-31 00:00:00,Manhattan,64.41,0.67,0.0,174.83,0.36283,11.34,40.46,73.08,42.26
2023-04-01 00:00:00,Manhattan,51.14,0.91,0.0,246.46,0.36187,15.08,34.7,68.9,44.74
2023-04-02 00:00:00,Manhattan,37.12,0.74,0.0,275.04,0.35324,8.43,32.74,59.88,43.5
2023-04-03 00:00:00,Manhattan,28.89,1.46,0.0,268.5,0.34425,6.62,43.36,77.49,43.81
2023-04-04 00:00:00,Manhattan,51.72,0.79,0.0,167.67,0.33445,7.27,49.48,68.68,44.61
2023-04-05 00:00:00,Manhattan,43.83,1.53,0.0,259.76,0.32226,11.32,36.64,88.59,45.1
2023-04-06 00:00:00,Manhattan,44.27,0.52,0.0,284.07,0.3071,10.54,28.13,52.45,44.12
2023-04-07 00:00:00,Manhattan,40.57,0.7,0.0,251.66,0.29541,2.13,23.72,59.97,43.03
2023-04-08 00:00:00,Manhattan,29.73,1.18,0.0,276.82,0.2845,5.39,32.99,68.65,43.48
2023-04-09 00:00:00,Manhattan,29.79,1.26,0.0,276.69,0.27228,5.7,35.78,71.73,43.99
2023-04-10 00:00:00,Manhattan,33.36,1.33,0.0,219.52,0.26087,4.99,39.11,75.65,44.54
2023-04-11 00:00:00,Manhattan,49.91,1.17,0.0,275.77,0.25281,4.47,51.28,80.67,46.08
2023-04-12 00:00:00,Manhattan,55.46,1.26,0.0,280.06,0.24415,7.76,41.79,81.28,46.78
2023-04-13 00:00:00,Manhattan,39.28,1.69,0.0,290.22,0.23753,11.27,56.75,83.57,47.76
2023-04-14 00:00:00,Manhattan,38.91,1.72,0.0,297.09,0.23178,11.21,56.05,84.2,48.27
2023-04-15 00:00:00,Manhattan,48.32,1.54,11.68,252.9,0.22812,10.54,53.92,86.94,49.02
2023-04-16 00:00:00,Manhattan,79.93,0.21,12.19,51.22,0.22361,10.76,42.44,56.1,47.44
2023-04-17 00:00:00,Manhattan,42.48,0.78,0.0,303.49,0.2208,13.44,37.67,62.53,45.14
2023-04-18 00:00:00,Manhattan,40.19,1.17,0.0,297.78,0.22161,4.05,30.45,77.59,45.2
2023-04-19 00:00:00,Manhattan,47.15,1.4,0.0,278.35,0.22432,8.32,46.9,84.04,46.97
2023-04-20 00:00:00,Manhattan,61.08,1.18,3.81,216.94,0.22722,12.01,66.09,85.93,49.3
2023-04-21 00:00:00,Manhattan,70.61,0.47,23.62,183.2,0.3148,8.93,43.03,69.44,48.97
2023-04-22 00:00:00,Manhattan,50.45,0.61,0.0,310.45,0.3152,9.66,38.64,57.54,46.94
2023-04-23 00:00:00,Manhattan,49.1,0.52,0.0,302.97,0.30676,9.08,33.55,53.24,45.63
2023-04-24 00:00:00,Manhattan,45.15,0.7,0.0,286.3,0.30045,3.11,28.26,59.43,45.15
2023-04-25 00:00:00,Manhattan,39.51,0.96,0.0,252.61,0.29368,7.2,44.15,66.02,45.71
2023-04-26 00:00:00,Manhattan,62.58,0.58,0.0,136.08,0.28625,3.49,41.74,61.74,46.02
2023-04-27 00:00:00,Manhattan,58.95,0.73,0.0,235.43,0.27962,3.98,39.99,66.81,46.18
2023-04-28 00:00:00,Manhattan,59.98,0.7,0.0,164.78,0.273,2.95,48.79,65.1,47.05
2023-04-29 00:00:00,Manhattan,79.88,0.27,0.0,69.11,0.2675,7.61,47.5,57.31,46.77
2023-04-30 00:00:00,Manhattan,50.13,1.0,0.0,309.88,0.26113,7.4,39.09,77.54,46.56
2023-05-01 00:00:00,Manhattan,43.75,0.79,0.0,323.59,0.25155,10.36,41.32,61.77,46.51
2023-05-02 00:00:00,Manhattan,36.22,0.96,0.0,329.0,0.24457,8.25,38.61,65.95,46.38
2023-05-03 00:00:00,Manhattan,37.25,0.97,0.0,332.04,0.23932,5.66,39.34,67.5,46.54
2023-05-04 00:00:00,Manhattan,38.99,1.22,0.0,318.12,0.23556,2.26,35.46,75.81,47.14
2023-05-05 00:00:00,Manhattan,62.05,0.77,0.0,169.91,0.23417,5.41,51.73,73.47,48.35
2023-05-06 00:00:00,Manhattan,80.46,0.51,12.95,212.0,0.2549,5.88,57.78,78.76,49.8
2023-05-07 00:00:00,Manhattan,62.73,1.46,0.0,303.97,0.25518,6.22,64.58,91.51,51.82
2023-05-08 00:00:00,Manhattan,58.63,1.61,5.33,312.97,0.24392,7.49,61.7,91.62,52.68
2023-05-09 00:00:00,Manhattan,64.65,1.1,0.0,325.12,0.2401,4.32,56.5,83.61,53.27
2023-05-10 00:00:00,Manhattan,78.54,0.5,53.34,119.64,0.30917,6.55,56.64,76.28,51.93
2023-05-11 00:00:00,Manhattan,76.96,0.68,0.0,241.04,0.4161,3.31,58.55,81.18,52.34
2023-05-12 00:00:00,Manhattan,88.02,0.3,11.43,132.55,0.42012,4.59,59.76,74.03,53.03
2023-05-13 00:00:00,Manhattan,64.99,1.28,0.0,270.29,0.42298,5.77,64.94,87.51,53.7
2023-05-14 00:00:00,Manhattan,65.34,0.98,0.0,310.36,0.41164,4.05,59.2,81.5,54.05
2023-05-15 00:00:00,Manhattan,75.04,0.74,0.0,192.69,0.40677,3.94,63.59,81.79,54.7
2023-05-16 00:00:00,Manhattan,94.6,0.09,24.64,59.44,0.42936,6.4,55.15,65.3,53.22
2023-05-17 00:00:00,Manhattan,84.61,0.3,0.0,135.58,0.42963,3.62,54.9,68.09,52.07
2023-05-18 00:00:00,Manhattan,67.73,0.95,0.25,304.83,0.41951,1.99,51.28,81.79,52.54
2023-05-19 00:00:00,Manhattan,69.64,0.9,0.0,271.31,0.41438,2.89,53.89,81.48,53.36
2023-05-20 00:00:00,Manhattan,62.84,0.68,0.0,136.04,0.41026,5.68,51.24,68.41,53.02
2023-05-21 00:00:00,Manhattan,63.01,0.74,0.0,337.24,0.40475,2.19,45.09,71.98,51.94
2023-05-22 00:00:00,Manhattan,63.28,0.92,0.0,330.69,0.39835,2.55,44.73,76.51,52.2
2023-05-23 00:00:00,Manhattan,65.46,0.92,0.0,276.94,0.38981,3.04,49.33,78.82,52.61
2023-05-24 00:00:00,Manhattan,64.78,1.0,0.0,298.14,0.37878,2.57,52.61,79.79,53.15
2023-05-25 00:00:00,Manhattan,65.16,1.02,0.0,307.72,0.36507,2.95,55.44,82.74,53.66
2023-05-26 00:00:00,Manhattan,73.08,0.75,1.02,221.26,0.352,3.27,55.26,81.48,53.71
2023-05-27 00:00:00,Manhattan,59.64,1.13,0.0,315.07,0.33783,3.74,57.79,81.3,53.78
2023-05-28 00:00:00,Manhattan,45.87,1.45,0.0,342.95,0.32394,3.53,51.67,80.89,53.59
2023-05-29 00:00:00,Manhattan,63.48,0.91,2.29,171.1,0.31026,2.98,55.72,80.13,53.54
2023-05-30 00:00:00,Manhattan,67.51,1.05,0.0,320.3,0.3013,4.27,62.33,84.78,54.26
2023-05-31 00:00:00,Manhattan,66.24,1.13,0.0,273.66,0.28923,4.16,65.71,91.18,54.99
2023-06-01 00:00:00,Manhattan,73.85,0.77,20.57,191.85,0.28243,4.83,63.36,86.04,55.11
2023-06-02 00:00:00,Manhattan,84.67,0.44,11.43,171.14,0.33712,3.15,65.21,81.5,55.35
2023-06-03 00:00:00,Manhattan,81.36,0.59,0.0,223.61,0.34451,3.53,65.14,85.59,56.04
2023-06-04 00:00:00,Manhattan,84.61,0.48,2.54,195.6,0.33707,3.06,62.2,85.48,56.05
2023-06-05 00:00:00,Manhattan,67.02,1.21,0.25,313.6,0.32961,2.24,59.16,87.21,56.32
2023-06-06 00:00:00,Manhattan,72.3,0.86,1.52,242.69,0.32086,2.39,61.12,87.87,56.9
2023-06-07 00:00:00,Manhattan,66.4,1.21,0.0,322.17,0.31186,1.92,57.69,86.97,56.95
2023-06-08 00:00:00,Manhattan,59.46,1.59,0.0,336.91,0.29957,2.15,60.76,90.0,57.63
2023-06-09 00:00:00,Manhattan,69.62,1.02,0.0,237.7,0.28572,2.48,64.09,88.27,57.8
2023-06-10 00:00:00,Manhattan,70.3,0.97,34.54,309.71,0.27673,4.12,61.92,84.65,57.85
2023-06-11 00:00:00,Manhattan,84.55,0.42,5.33,151.07,0.41572,2.91,63.52,77.32,56.76
2023-06-12 00:00:00,Manhattan,78.63,0.52,0.0,185.54,0.40615,6.64,56.8,75.0,56.66
2023-06-13 00:00:00,Manhattan,66.58,0.82,0.25,296.28,0.39357,2.53,52.54,74.62,55.93
2023-06-14 00:00:00,Manhattan,64.29,1.07,0.0,297.48,0.38053,1.9,49.42,81.93,55.82
2023-06-15 00:00:00,Manhattan,62.25,1.18,0.0,335.42,0.36477,3.15,59.05,83.89,56.76
2023-06-16 00:00:00,Manhattan,60.43,1.38,0.0,300.44,0.34452,3.18,59.45,86.68,57.04
2023-06-17 00:00:00,Manhattan,58.46,1.49,0.0,326.39,0.3199,2.37,64.45,89.26,57.59
2023-06-18 00:00:00,Manhattan,67.16,1.08,0.0,281.24,0.29532,4.07,63.45,85.42,57.69
2023-06-19 00:00:00,Manhattan,66.49,1.1,2.03,302.9,0.27917,3.62,62.89,85.66,57.89
2023-06-20 00:00:00,Manhattan,58.98,1.68,0.0,338.07,0.26585,3.69,59.9,90.97,57.8
2023-06-21 00:00:00,Manhattan,61.05,1.46,0.0,335.54,0.25462,4.36,65.39,88.92,58.15
2023-06-22 00:00:00,Manhattan,63.62,1.27,0.0,246.69,0.24833,3.89,67.93,86.77,58.17
2023-06-23 00:00:00,Manhattan,64.1,1.33,0.0,311.8,0.24476,2.82,63.95,88.95,58.42
2023-06-24 00:00:00,Manhattan,55.97,1.76,0.0,302.06,0.24122,4.76,71.26,91.09,58.79
2023-06-25 00:00:00,Manhattan,59.99,1.65,0.25,266.72,0.23806,5.12,65.07,95.85,58.88
2023-06-26 00:00:00,Manhattan,42.68,1.95,0.0,345.8,0.23338,7.25,63.46,88.12,58.05
2023-06-27 00:00:00,Manhattan,48.42,1.81,0.0,345.57,0.22878,3.42,57.58,89.29,57.75
2023-06-28 00:00:00,Manhattan,57.66,1.41,0.25,250.57,0.22525,4.43,61.48,87.04,57.66
2023-06-29 00:00:00,Manhattan,56.42,2.03,0.0,309.85,0.22389,3.85,70.32,99.32,58.73
2023-06-30 00:00:00,Manhattan,61.33,1.63,0.0,284.35,0.22192,4.94,72.63,94.26,59.85
2023-07-01 00:00:00,Manhattan,72.0,1.11,24.38,274.64,0.23019,4.72,68.43,93.97,60.14
2023-07-02 00:00:00,Manhattan,79.22,0.7,1.78,254.88,0.27261,5.19,65.97,85.91,59.8
2023-07-03 00:00:00,Manhattan,69.24,1.11,0.0,284.84,0.25661,2.71,63.55,87.58,59.44
2023-07-04 00:00:00,Manhattan,63.21,1.55,0.0,336.86,0.24626,2.8,62.67,92.1,59.64
2023-07-05 00:00:00,Manhattan,60.81,1.85,35.81,325.22,0.24904,5.3,65.5,98.02,59.91
2023-07-06 00:00:00,Manhattan,83.46,0.49,1.52,195.9,0.40186,4.25,66.18,79.65,59.01
2023-07-07 00:00:00,Manhattan,72.48,0.74,0.0,229.53,0.388,2.91,62.53,79.0,58.59
2023-07-08 00:00:00,Manhattan,77.26,0.69,0.0,206.79,0.3756,3.04,63.43,82.22,58.43
2023-07-09 00:00:00,Manhattan,75.41,0.65,0.0,240.82,0.36332,4.74,63.54,76.41,58.4
2023-07-10 00:00:00,Manhattan,69.14,0.96,0.0,298.74,0.34511,1.63,58.01,83.41,58.1
2023-07-11 00:00:00,Manhattan,62.81,1.4,0.0,331.61,0.3179,4.54,59.2,89.1,58.13
2023-07-12 00:00:00,Manhattan,61.75,1.62,0.0,311.82,0.27946,5.12,69.31,93.4,59.11
2023-07-13 00:00:00,Manhattan,75.11,0.94,0.0,239.63,0.24878,5.1,72.97,90.39,59.54
2023-07-14 00:00:00,Manhattan,72.54,1.13,0.0,262.91,0.23466,2.51,70.75,91.38,59.82
2023-07-15 00:00:00,Manhattan,86.64,0.46,32.26,141.4,0.28997,3.71,66.49,90.09,58.73
2023-07-16 00:00:00,Manhattan,74.73,1.04,0.25,295.72,0.39003,2.48,64.42,89.38,58.57
2023-07-17 00:00:00,Manhattan,79.8,0.68,0.25,169.77,0.37028,3.13,69.28,86.63,58.89
2023-07-18 00:00:00,Manhattan,82.44,0.7,0.0,288.2,0.35383,3.31,66.2,88.7,59.21
2023-07-19 00:00:00,Manhattan,82.3,0.59,0.0,225.74,0.33217,5.48,68.94,87.26,59.46
2023-07-20 00:00:00,Manhattan,89.67,0.33,0.0,94.32,0.31326,3.15,70.07,81.28,59.09
2023-07-21 00:00:00,Manhattan,71.82,1.04,0.25,293.19,0.29367,4.14,69.15,86.68,59.32
2023-07-22 00:00:00,Manhattan,70.63,0.92,0.0,260.04,0.26745,2.57,63.77,82.42,58.9
2023-07-23 00:00:00,Manhattan,71.95,0.93,0.0,209.47,0.25233,2.86,61.74,86.9,58.27
2023-07-24 00:00:00,Manhattan,64.87,1.51,0.0,313.58,0.244,2.57,62.92,94.39,58.57
2023-07-25 00:00:00,Manhattan,61.27,1.69,0.0,296.94,0.23686,5.61,71.91,94.51,59.27
2023-07-26 00:00:00,Manhattan,51.12,2.68,0.0,284.36,0.23136,4.94,74.95,104.41,59.89
2023-07-27 00:00:00,Manhattan,44.23,3.01,0.0,310.27,0.22588,4.63,79.57,103.8,60.38
2023-07-28 00:00:00,Manhattan,52.68,2.22,0.0,211.03,0.22147,5.68,76.5,96.82,60.33
2023-07-29 00:00:00,Manhattan,52.76,2.41,8.89,290.31,0.21837,6.22,71.76,104.94,60.49
2023-07-30 00:00:00,Manhattan,70.43,1.07,0.0,215.91,0.21651,3.69,69.19,90.03,59.92
2023-07-31 00:00:00,Manhattan,75.62,1.02,0.51,266.59,0.21775,4.21,67.93,93.96,60.04
2023-08-01 00:00:00,Manhattan,77.16,0.86,0.0,208.31,0.21717,5.01,68.79,90.01,59.89
2023-08-02 00:00:00,Manhattan,72.91,1.43,0.0,264.22,0.21673,2.53,70.57,102.04,60.28
2023-08-03 00:00:00,Manhattan,63.29,1.61,0.0,182.16,0.21583,3.58,77.92,92.37,60.82
2023-08-04 00:00:00,Manhattan,86.11,0.5,9.65,185.48,0.21761,4.32,71.94,85.53,60.65
2023-08-05 00:00:00,Manhattan,81.26,0.73,16.51,274.63,0.26857,3.4,69.57,88.16,60.65
2023-08-06 00:00:00,Manhattan,71.63,1.16,1.52,278.44,0.27322,3.09,68.5,90.91,60.81
2023-08-07 00:00:00,Manhattan,75.45,0.72,0.76,227.93,0.26868,7.36,66.07,80.73,59.93
2023-08-08 00:00:00,Manhattan,73.37,0.8,0.0,233.86,0.26549,3.69,62.92,81.79,58.81
2023-08-09 00:00:00,Manhattan,65.09,1.33,0.0,297.4,0.2605,2.04,62.42,91.22,59.08
2023-08-10 00:00:00,Manhattan,76.3,0.85,6.86,267.15,0.2547,2.8,69.08,85.6,59.51
2023-08-11 00:00:00,Manhattan,66.52,1.44,0.0,289.74,0.24944,3.94,65.46,92.01,59.46
2023-08-12 00:00:00,Manhattan,60.38,1.88,0.0,278.98,0.23954,4.34,66.99,100.83,59.82
2023-08-13 00:00:00,Manhattan,72.11,1.09,0.0,209.7,0.22863,4.41,74.23,88.95,60.17
2023-08-14 00:00:00,Manhattan,86.59,0.43,11.94,135.3,0.22373,4.03,68.54,85.87,59.93
2023-08-15 00:00:00,Manhattan,66.9,0.89,0.0,291.32,0.2223,6.89,60.84,78.82,58.55
2023-08-16 00:00:00,Manhattan,67.12,0.98,0.0,305.35,0.22064,2.71,57.72,81.75,57.5
2023-08-17 00:00:00,Manhattan,57.99,1.63,0.0,297.55,0.21863,6.04,58.69,92.43,57.61
2023-08-18 00:00:00,Manhattan,57.12,1.45,0.0,279.57,0.21513,4.79,59.41,85.84,58.06
2023-08-19 00:00:00,Manhattan,60.45,1.54,0.0,284.02,0.20981,4.61,54.61,90.93,57.4
2023-08-20 00:00:00,Manhattan,44.32,3.62,0.0,290.63,0.20755,5.55,74.48,111.42,58.66
2023-08-21 00:00:00,Manhattan,60.59,1.86,0.0,274.65,0.20525,2.82,71.91,100.33,59.59
2023-08-22 00:00:00,Manhattan,67.39,2.04,0.0,270.39,0.20421,2.21,75.92,105.08,60.81
2023-08-23 00:00:00,Manhattan,63.45,2.12,0.0,272.86,0.20228,2.89,76.24,103.84,61.37
2023-08-24 00:00:00,Manhattan,53.86,2.54,0.0,246.99,0.20032,4.74,80.56,102.4,61.65
2023-08-25 00:00:00,Manhattan,46.5,3.01,0.0,270.67,0.19801,4.99,78.75,104.5,61.54
2023-08-26 00:00:00,Manhattan,46.34,3.02,0.25,251.45,0.19583,4.21,71.76,105.58,61.35
2023-08-27 00:00:00,Manhattan,81.68,0.57,2.29,206.03,0.19385,5.55,70.21,81.91,60.7
2023-08-28 00:00:00,Manhattan,64.15,1.15,0.0,273.64,0.19162,3.49,63.05,84.34,59.53
2023-08-29 00:00:00,Manhattan,63.78,1.29,0.0,250.77,0.18975,1.92,57.07,88.02,58.74
2023-08-30 00:00:00,Manhattan,56.23,1.66,0.0,257.06,0.1897,4.12,65.8,91.92,59.14
2023-08-31 00:00:00,Manhattan,60.57,1.38,0.0,247.58,0.18785,2.66,59.94,88.05,58.65
2023-09-01 00:00:00,Manhattan,55.59,1.63,0.0,264.76,0.18645,3.8,59.11,90.9,58.39
2023-09-02 00:00:00,Manhattan,45.93,2.23,0.0,267.61,0.18544,4.68,59.25,95.65,58.49
2023-09-03 00:00:00,Manhattan,40.75,2.78,0.0,268.75,0.18496,5.73,67.46,100.44,58.98
2023-09-04 00:00:00,Manhattan,36.1,2.92,0.0,272.83,0.18365,5.99,63.01,99.14,58.95
2023-09-05 00:00:00,Manhattan,43.39,2.56,0.0,244.52,0.1828,8.25,74.23,98.22,59.09
2023-09-06 00:00:00,Manhattan,46.46,2.16,0.0,254.39,0.1827,8.57,64.38,94.8,59.54
2023-09-07 00:00:00,Manhattan,53.53,1.34,0.0,242.55,0.17968,4.59,56.57,84.24,58.1
2023-09-08 00:00:00,Manhattan,54.08,1.58,0.0,220.78,0.17761,3.4,51.31,88.59,57.24
2023-09-09 00:00:00,Manhattan,48.76,1.73,0.0,243.98,0.1776,3.71,60.15,89.71,57.56
